mbs,tp,dp,pp,node placement,partition,estimated time (step/s),pipeline time,DP all-reduce time,embedding layer all-reduce time,price_per_step
1,2,8,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",2.884941577911377,2.1915914266165815,0.6290211081504822,0.06432896107435226,0.05808076576823658
1,2,8,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",2.884941577911377,2.1915914266165815,0.6290211081504822,0.06432896107435226,0.05808076576823658
1,2,8,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[25, 25]",2.884941577911377,2.1915914266165815,0.6290211081504822,0.06432896107435226,0.05808076576823658
1,2,8,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[25, 25]",2.884941577911377,2.1915914266165815,0.6290211081504822,0.06432896107435226,0.05808076576823658
8,2,4,4.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 13, 12]",2.9156830310821533,2.5335268143021583,0.3178271949291229,0.06432896107435226,0.05869966465848021
8,2,4,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 13, 12]",2.9156830310821533,2.5335268143021583,0.3178271949291229,0.06432896107435226,0.05869966465848021
8,2,4,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 13, 12]",2.9156830310821533,2.5335268143021583,0.3178271949291229,0.06432896107435226,0.05869966465848021
4,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[7, 6, 5, 7, 7, 6, 5, 7]",2.9223382472991943,2.9142970423383745,0.0,0.008041120134294033,0.05883365005950132
4,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[7, 6, 5, 7, 7, 6, 5, 7]",2.9223382472991943,2.9142970423383745,0.0,0.008041120134294033,0.05883365005950132
4,4,1,8.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[7, 5, 6, 7, 7, 6, 5, 7]",2.923002004623413,2.9149608331902055,0.0,0.008041120134294033,0.05884701308008034
4,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[7, 6, 5, 7, 7, 5, 6, 7]",2.923002004623413,2.9149608331902055,0.0,0.008041120134294033,0.05884701308008034
4,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[7, 6, 5, 7, 6, 6, 6, 7]",2.9230713844299316,2.9150301786036583,0.0,0.008041120134294033,0.058848409861326216
4,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[7, 6, 6, 6, 7, 6, 5, 7]",2.9241464138031006,2.916105212567571,0.0,0.008041120134294033,0.05887005277073383
8,2,4,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 13, 12]",2.9363253116607666,2.554169110483593,0.3178271949291229,0.06432896107435226,0.05911524307864242
8,2,4,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 13, 12]",2.9363253116607666,2.554169110483593,0.3178271949291229,0.06432896107435226,0.05911524307864242
4,4,1,8.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[6, 6, 6, 7, 7, 6, 5, 7]",2.93908953666687,2.9310483336448665,0.0,0.008041120134294033,0.03704559078216552
8,2,4,4.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 13, 12]",2.9393951892852783,2.557238964363932,0.3178271949291229,0.06432896107435226,0.03704944336361355
4,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[7, 6, 5, 7, 7, 6, 6, 6]",2.9443163871765137,2.936275284661177,0.0,0.008041120134294033,0.05927612251856591
8,2,4,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[13, 12, 13, 12]",2.9516489505767822,2.5694927493996085,0.3178271949291229,0.06432896107435226,0.05942374453649255
8,2,4,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[13, 12, 13, 12]",2.9516489505767822,2.5694927493996085,0.3178271949291229,0.06432896107435226,0.05942374453649255
4,4,2,4.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[12, 13, 13, 12]",2.997910499572754,2.7179108216123424,0.2639174461364746,0.016082240268588066,0.06035510003148185
4,4,2,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[14, 11, 13, 12]",3.0057625770568848,2.701170148061345,0.2885100841522217,0.016082240268588066,0.060513181108978055
4,4,2,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[14, 11, 13, 12]",3.0057625770568848,2.701170148061345,0.2885100841522217,0.016082240268588066,0.060513181108978055
4,4,2,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[13, 12, 14, 11]",3.032756805419922,2.740460537069332,0.27621376514434814,0.016082240268588066,0.061056639412138194
4,4,2,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[13, 12, 14, 11]",3.032756805419922,2.740460537069332,0.27621376514434814,0.016082240268588066,0.061056639412138194
4,1,16,2.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",3.0450897216796875,2.302789195859504,0.6136428117752075,0.12865792214870453,0.06130493047841389
4,1,16,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",3.0450897216796875,2.302789195859504,0.6136428117752075,0.12865792214870453,0.06130493047841389
4,1,16,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",3.0450897216796875,2.302789195859504,0.6136428117752075,0.12865792214870453,0.06130493047841389
4,1,16,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",3.0450897216796875,2.302789195859504,0.6136428117752075,0.12865792214870453,0.06130493047841389
4,1,16,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",3.0450897216796875,2.302789195859504,0.6136428117752075,0.12865792214870453,0.06130493047841389
4,1,16,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[25, 25]",3.0450897216796875,2.302789195859504,0.6136428117752075,0.12865792214870453,0.06130493047841389
4,1,16,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[25, 25]",3.0450897216796875,2.302789195859504,0.6136428117752075,0.12865792214870453,0.06130493047841389
4,4,2,4.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[11, 14, 13, 12]",3.056321144104004,2.78861753642559,0.2516211271286011,0.016082240268588066,0.0385232300652398
4,4,2,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 12, 13]",3.0574636459350586,2.765167760819136,0.27621376514434814,0.016082240268588066,0.061554047133604683
4,4,2,4.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[13, 12, 12, 13]",3.0574636459350586,2.765167760819136,0.27621376514434814,0.016082240268588066,0.061554047133604683
2,2,8,2.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",3.06640362739563,2.3730535548202902,0.6290211081504822,0.06432896107435226,0.06173403031702836
2,2,8,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",3.06640362739563,2.3730535548202902,0.6290211081504822,0.06432896107435226,0.06173403031702836
2,2,8,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",3.06640362739563,2.3730535548202902,0.6290211081504822,0.06432896107435226,0.06173403031702836
4,1,16,2.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",3.074829578399658,2.332528795232065,0.6136428117752075,0.12865792214870453,0.03875651859707303
2,2,8,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",3.0837037563323975,2.3903536734959214,0.6290211081504822,0.06432896107435226,0.06208232324061128
2,2,8,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",3.0837037563323975,2.3903536734959214,0.6290211081504822,0.06432896107435226,0.06208232324061128
2,2,8,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[25, 25]",3.0837037563323975,2.3903536734959214,0.6290211081504822,0.06432896107435226,0.06208232324061128
2,2,8,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[25, 25]",3.0837037563323975,2.3903536734959214,0.6290211081504822,0.06432896107435226,0.06208232324061128
2,2,8,2.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",3.097749948501587,2.404399883933366,0.6290211081504822,0.06432896107435226,0.03904541712866889
8,4,8,1.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],3.280261754989624,2.0222206115722656,1.2580411434173584,0.0,0.06603950530880026
8,4,8,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],3.280261754989624,2.0222206115722656,1.2580411434173584,0.0,0.06603950530880026
8,4,8,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],3.280261754989624,2.0222206115722656,1.2580411434173584,0.0,0.06603950530880026
8,4,8,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],3.280261754989624,2.0222206115722656,1.2580411434173584,0.0,0.06603950530880026
8,4,8,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],3.280261754989624,2.0222206115722656,1.2580411434173584,0.0,0.06603950530880026
8,4,8,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']",[50],3.280261754989624,2.0222206115722656,1.2580411434173584,0.0,0.06603950530880026
8,4,8,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']",[50],3.280261754989624,2.0222206115722656,1.2580411434173584,0.0,0.06603950530880026
4,4,8,1.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],3.2895753383636475,2.031534194946289,1.2580411434173584,0.0,0.0662270099912352
4,4,8,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],3.2895753383636475,2.031534194946289,1.2580411434173584,0.0,0.0662270099912352
4,4,8,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],3.2895753383636475,2.031534194946289,1.2580411434173584,0.0,0.0662270099912352
4,4,8,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],3.2895753383636475,2.031534194946289,1.2580411434173584,0.0,0.0662270099912352
4,4,8,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],3.2895753383636475,2.031534194946289,1.2580411434173584,0.0,0.0662270099912352
4,4,8,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']",[50],3.2895753383636475,2.031534194946289,1.2580411434173584,0.0,0.0662270099912352
4,4,8,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']",[50],3.2895753383636475,2.031534194946289,1.2580411434173584,0.0,0.0662270099912352
2,4,8,1.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],3.3082022666931152,2.050161123275757,1.2580411434173584,0.0,0.0666020145561695
2,4,8,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],3.3082022666931152,2.050161123275757,1.2580411434173584,0.0,0.0666020145561695
2,4,8,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],3.3082022666931152,2.050161123275757,1.2580411434173584,0.0,0.0666020145561695
2,4,8,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],3.3082022666931152,2.050161123275757,1.2580411434173584,0.0,0.0666020145561695
2,4,8,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],3.3082022666931152,2.050161123275757,1.2580411434173584,0.0,0.0666020145561695
2,4,8,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']",[50],3.3082022666931152,2.050161123275757,1.2580411434173584,0.0,0.0666020145561695
2,4,8,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']",[50],3.3082022666931152,2.050161123275757,1.2580411434173584,0.0,0.0666020145561695
1,4,8,1.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],3.34545636177063,2.0874152183532715,1.2580411434173584,0.0,0.04216761885325114
2,4,8,1.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],3.34545636177063,2.0874152183532715,1.2580411434173584,0.0,0.04216761885325114
4,4,8,1.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],3.34545636177063,2.0874152183532715,1.2580411434173584,0.0,0.04216761885325114
8,4,8,1.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],3.34545636177063,2.0874152183532715,1.2580411434173584,0.0,0.04216761885325114
1,4,8,1.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],3.34545636177063,2.0874152183532715,1.2580411434173584,0.0,0.06735202848597367
1,4,8,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],3.34545636177063,2.0874152183532715,1.2580411434173584,0.0,0.06735202848597367
1,4,8,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],3.34545636177063,2.0874152183532715,1.2580411434173584,0.0,0.06735202848597367
1,4,8,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],3.34545636177063,2.0874152183532715,1.2580411434173584,0.0,0.06735202848597367
1,4,8,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']",[50],3.34545636177063,2.0874152183532715,1.2580411434173584,0.0,0.06735202848597367
1,4,8,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']",[50],3.34545636177063,2.0874152183532715,1.2580411434173584,0.0,0.06735202848597367
1,4,8,1.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']",[50],3.34545636177063,2.0874152183532715,1.2580411434173584,0.0,0.06735202848597367
4,2,8,2.0,"['p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",3.497690200805664,2.804340203903338,0.6290211081504822,0.06432896107435226,0.07041685933547549
4,2,8,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",3.497690200805664,2.804340203903338,0.6290211081504822,0.06432896107435226,0.07041685933547549
4,2,8,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",3.497690200805664,2.804340203903338,0.6290211081504822,0.06432896107435226,0.07041685933547549
4,2,8,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",3.5283355712890625,2.8349855352546007,0.6290211081504822,0.06432896107435226,0.07103382385169135
4,2,8,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",3.5283355712890625,2.8349855352546007,0.6290211081504822,0.06432896107435226,0.07103382385169135
4,2,8,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge']","[25, 25]",3.5283355712890625,2.8349855352546007,0.6290211081504822,0.06432896107435226,0.07103382385169135
4,2,8,2.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge']","[25, 25]",3.5283355712890625,2.8349855352546007,0.6290211081504822,0.06432896107435226,0.07103382385169135
8,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[10, 8, 7, 6, 5, 4, 4, 6]",3.5310678482055664,3.5230267779760793,0.0,0.008041120134294033,0.07108883111312654
4,2,8,2.0,"['g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[25, 25]",3.5446219444274902,2.851271821185946,0.6290211081504822,0.06432896107435226,0.04467799037509494
8,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 6, 5, 4, 4, 6]",3.642857789993286,3.6348166974120573,0.0,0.008041120134294033,0.07333942969506316
8,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 5, 5, 5, 4, 6]",3.6431217193603516,3.6350806091498633,0.0,0.008041120134294033,0.07334474322372012
8,4,1,8.0,"['p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'g5.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge', 'p4d.24xlarge']","[9, 7, 9, 6, 4, 4, 5, 6]",3.644414186477661,3.6363731199734644,0.0,0.008041120134294033,0.0733707636743519
